,GEOGRAPHYCODE,NoOfPpl,Area_hect,Density_ppl_hect,RoomsPerHouse,BedroomsPerHouse,PcNoCentralHeat,NoOfDwells,PcDetached,PcSemiD,PcTerraced,PcFlatpurposebuilt,PcFlatofHse,PcFlatCommercial,PcMobile,Latitude,Longitude,Deprivation,Price,Count,beach,park,sports,marina,supermarket,foodstore,restaurant,takeaway,bar,nightclub,school,university,shoppincentre,pawnshop,betting,postoffice,doctor,hospital,transport,religion,hotel,waste,office,industry
763,W00004910,254,254,39.81,5.79047619,2.895238095,0.0,112,19.64285714,44.64285714,17.85714286,16.07142857,1.785714286,0.0,0.0,51.667418875,-3.82839025,1182.0,107083.16666666669,30,6569,1,0,8492,753,0,0,0,1,0,1165,1952,5878,0,0,1642,1629,4514,859,835,0,1750,1,7
764,W00004911,280,280,10.32,5.8,2.8,0.0,118,26.27118644,65.25423729,8.474576271,0.0,0.0,0.0,0.0,51.66588371428571,-3.838701285714286,1182.0,123258.16666666669,30,6070,2,1,8472,1229,0,5,1,4,0,673,2547,5889,0,0,2279,2283,5245,714,1473,0,1451,0,9
765,W00004912,266,266,10.85,6.033057851,3.049586777,0.0,128,27.34375,25.78125,42.1875,3.125,1.5625,0.0,0.0,51.663391,-3.8262949,1182.0,100732.56410256412,39,6275,1,2,8022,334,0,0,0,2,0,781,1687,6349,0,0,1389,1401,4532,1086,606,0,1422,0,7
766,W00004913,330,330,17.48,5.262773723,2.671532847,1.459854015,159,19.49685535,18.23899371,42.7672956,12.57861635,6.918238994,0.0,0.0,51.661621571428576,-3.834505714285714,422.0,104845.23076923077,65,5798,1,1,8076,857,0,4,0,5,0,579,2231,6407,0,0,1947,1970,5079,806,2555,0,1004,1,7
767,W00004914,225,225,101.83,4.511811024,1.881889764,0.0,136,13.23529412,27.94117647,11.76470588,45.58823529,0.735294118,0.735294118,0.0,51.66184493750001,-3.825727875,422.0,112645.83333333331,24,6159,1,1,7848,250,1,0,0,2,0,680,1627,6525,0,0,1341,1364,4567,1218,614,0,1309,0,8
768,W00004931,293,293,201.65,5.903225806,2.975806452,1.612903226,139,36.69064748,46.76258993,13.66906475,2.158273381,0.0,0.0,0.71942446,51.7464746,-3.8099376,773.0,100763.11111111112,45,12562,0,0,16675,2049,0,0,0,0,0,3661,4519,4290,0,0,3685,3963,3861,8052,4402,0,10599,0,0
769,W00004932,245,245,19.01,5.369369369,2.738738739,0.0,119,15.12605042,65.54621849,11.76470588,6.722689076,0.840336134,0.0,0.0,51.75323142857143,-3.797328,773.0,102371.35135135136,37,13711,0,0,17462,918,0,0,0,0,0,2522,5661,5433,0,0,4827,3272,2715,8319,3257,0,11519,0,0
770,W00004933,430,430,12.71,5.298342541,2.790055249,0.552486188,194,18.04123711,44.32989691,32.98969072,4.639175258,0.0,0.0,0.0,51.75052866666667,-3.797919,773.0,126260.02040816328,196,13489,0,0,17164,1198,0,0,0,0,0,2784,5417,5192,0,0,4585,3528,2931,8192,3507,0,11218,0,0
771,W00004934,341,341,57.37,5.797101449,2.826086957,1.449275362,149,20.80536913,70.46979866,4.697986577,0.0,2.013422819,2.013422819,0.0,51.740027,-3.8232082,773.0,101115.3448275862,29,11399,0,0,15595,3110,0,0,0,0,0,3410,3380,3147,0,0,2547,2832,5023,7616,4949,0,9756,0,0
772,W00004935,335,335,16.36,4.953333333,2.406666667,0.0,153,7.843137255,74.50980392,3.921568627,13.7254902,0.0,0.0,0.0,51.740776,-3.824741833333333,773.0,67613.63636363637,22,11372,0,0,15616,3112,0,0,0,0,0,3414,3382,3148,0,0,2553,2841,5059,7705,4948,0,9829,0,0
773,W00004956,227,227,12.38,5.380530973,2.601769912,0.0,117,1.709401709,79.48717949,2.564102564,15.38461538,0.0,0.854700855,0.0,51.5693854,-3.7550304,500.0,87268.68181818182,22,2788,0,1,2888,2091,0,1,0,1,0,4331,480,3756,0,0,2994,3539,4617,2083,1909,0,5086,0,4
774,W00004960,313,313,403.19,6.362318841,3.152173913,0.724637681,145,14.48275862,78.62068966,2.068965517,2.75862069,1.379310345,0.0,0.689655172,51.57134866666667,-3.7506305,1487.0,140444.07894736843,38,3110,0,1,2626,2100,0,1,0,1,0,4368,105,3768,0,0,3005,3549,4681,1956,1884,0,4794,0,4
775,W00004961,276,276,5.48,6.512820513,3.222222222,1.709401709,123,5.691056911,91.8699187,1.62601626,0.81300813,0.0,0.0,0.0,51.571725400000005,-3.7528464,500.0,122725.0,36,3086,0,1,2604,1968,1,1,0,1,0,4232,244,3638,0,0,2875,3419,4540,2102,1760,0,4793,0,5
